10 1
7 6 1
7 4 2
2 1 3
3 1 4
6 5 5
7 3 6
5 2 7
9 6 8
7 2 9
8 6 10
9 3 11
9 6 12
6 1 13
8 2 14
8 3 15
6 1 16
7 4 17
7 5 18
8 7 19
4 3 20
7 3 21
4 3 22
7 2 23
4 3 24
4 3 25
5 1 26
8 4 27
5 1 28
9 6 29
9 6 30
5 3 31
9 2 32
9 6 33
6 2 34
4 3 35
3 1 36
8 4 37
9 6 38
5 2 39
3 2 40
5 4 41
6 2 42
6 3 43
2 1 44
5 3 46
6 2 49
6 3 50
8 4 51
8 6 53
3 1 54
3 2 56
9 4 57
7 4 58
7 6 59
7 5 60
8 1 61
3 2 62
7 1 63
6 2 64
3 1 65
8 6 66
9 8 68
8 7 69
6 1 70
8 4 71
3 2 72
5 3 73
3 2 75
9 3 76
6 5 77
3 2 78
9 2 80
6 2 81
4 2 82
4 1 83
9 6 84
7 2 85
2 1 86
5 1 87
4 2 88
9 1 89
9 5 90
8 2 91
7 1 92
5 4 93
8 5 94
7 2 95
3 1 96
4 3 97
5 4 98
2 1 100
7 1 101
8 1 102
2 1 103
4 2 104
2 1 105
5 2 106
9 7 107
4 1 108
3 1 109
5 2 110
6 5 111
4 3 112
3 1 113
6 4 114
3 1 115
6 3 116
4 1 117
7 5 120
9 2 121
9 6 122
6 1 123
6 3 124
6 3 125
4 3 126
7 1 127
8 5 128
6 5 129
7 6 130
5 3 131
7 3 132
9 7 133
4 3 134
3 2 135
6 5 136
5 2 137
6 5 138
2 1 139
2 1 140
9 3 141
6 2 142
4 3 143
9 2 144
3 2 145
8 5 146
7 6 147
5 4 149
7 4 150
6 1 151
6 1 152
9 1 153
8 7 154
4 2 155
7 3 156
2 1 157
9 5 158
9 7 159
9 4 160
8 5 161
7 6 162
5 2 163
8 6 164
6 3 165
5 4 166
8 3 167
4 3 168
8 6 170
9 1 171
7 3 172
5 3 173
3 2 174
9 3 175
5 4 176
3 1 177
9 3 178
7 5 179
2 1 180
8 1 181
2 1 182
8 5 183
5 4 184
8 5 185
7 6 186
5 4 187
4 1 188
8 2 189
3 1 190
3 1 191
9 6 192
4 3 193
8 4 194
4 3 195
2 1 196
2 1 197
3 1 198
6 1 199
3 2 200
7 1 201
8 4 202
4 3 203
4 2 204
8 3 205
6 5 206
6 2 207
5 1 208
3 1 209
4 3 210
2 1 211
0 2 212
0 7 213
0 9 214
0 5 215
3 2 216
0 7 217
0 9 218
0 4 220
9 2 221
0 8 222
0 2 223
8 3 224
0 5 225
0 5 226
0 1 227
2 1 228
4 1 229
5 2 230
2 1 231
8 1 232
5 2 233
0 5 234
9 8 235
3 1 236
0 8 237
6 3 238
7 3 239
0 3 240
6 4 242
9 5 243
7 2 244
4 1 245
0 9 246
6 4 247
0 2 248
3 1 250
0 2 251
0 5 252
0 2 253
0 1 254
3 2 255
4 3 259
3 1 260
4 1 261
2 1 262
0 1 263
0 6 264
9 6 265
5 3 266
8 1 267
3 2 268
0 5 269
5 2 270
0 5 271
0 5 272
0 3 273
4 2 274
0 3 275
5 3 276
0 2 277
8 1 278
0 5 279
0 4 280
8 2 282
8 3 284
7 4 285
9 6 286
0 9 287
7 1 288
0 3 289
3 2 290
8 4 291
7 2 292
0 8 293
0 1 294
0 6 295
6 1 296
2 1 298
0 4 299
0 6 300
9 8 302
0 7 303
0 6 304
7 4 305
0 8 306
0 6 307
0 3 308
2 1 309
0 1 310
0 2 311
0 7 312
0 5 313
0 1 314
6 2 315
0 4 316
0 3 317
0 1 318
0 6 319
0 8 320
8 2 321
0 7 322
0 6 324
0 7 325
8 4 326
0 5 327
0 9 328
0 5 329
5 1 330
9 1 331
7 1 332
4 2 333
7 4 334
0 6 335
0 8 336
5 4 337
9 1 338
8 3 339
0 1 340
0 6 341
0 7 342
0 5 343
9 1 344
0 7 345
0 8 346
3 2 348
0 3 349
4 2 350
7 2 351
3 2 352
0 7 353
3 2 354
0 3 355
4 1 356
0 2 358
0 8 359
0 3 360
7 5 361
0 5 362
8 7 363
9 1 366
0 8 367
0 1 368
7 4 369
0 6 370
6 2 372
0 4 373
0 9 374
0 2 375
0 6 376
5 4 377
0 1 379
4 3 380
0 8 381
7 5 382
0 2 383
9 2 384
0 4 385
0 5 386
0 6 387
0 3 388
0 1 389
0 9 390
7 1 391
0 7 392
5 3 393
7 2 394
0 1 395
0 4 396
3 1 397
0 1 398
0 1 399
0 6 400
0 7 401
8 2 402
3 1 403
0 7 405
3 1 406
4 2 407
0 9 408
0 5 409
8 6 411
0 7 412
2 1 413
0 1 414
8 6 415
9 7 416
0 5 417
8 5 418
0 9 419
3 2 420
0 9 421
7 4 422
0 8 423
8 4 426
0 3 428
4 3 429
0 1 430
7 3 431
3 2 432
2 1 433
4 3 434
0 9 435
7 6 436
6 4 438
0 6 439
4 2 440
5 3 441
6 4 442
0 3 443
0 1 444
7 1 445
5 4 446
0 2 447
0 2 448
0 2 449
0 3 450
0 3 451
7 3 452
9 6 453
0 7 454
8 5 455
6 4 456
0 8 457
0 5 458
0 7 459
0 3 460
5 3 461
0 4 462
3 2 463
8 2 464
0 7 465
0 3 467
9 6 468
5 3 469
0 4 470
6 2 472
9 2 473
0 5 474
0 8 475
0 7 476
0 2 477
7 3 478
3 1 479
9 8 480
0 8 481
9 1 482
7 4 483
0 2 484
8 5 485
0 5 486
2 1 487
8 7 489
0 3 490
